host,ID,ra,dec,morph,re,z
PGC49547,135445+065804,208.6886,6.968,dE,4.81,
PGC49489,135453+593222,208.7233,59.5397,dE,6.53,
PGC49514,135453+402648,208.7244,40.4469,dE,4.12,
PGC49514,135454+395838,208.729,39.9774,BC,11.64,
PGC49514,135455+394913,208.7315,39.8205,dE,3.91,
PGC49547,135456+050328,208.7349,5.058,dE,6.62,
PGC49547,135502+050525,208.7613,5.0903,dE,6.74,0.0047
PGC49514,135508+402640,208.784,40.4445,dE,3.31,
PGC49412,135509-074032,208.7894,-7.6757,dE,1.76,
PGC49489,135516+594448,208.8195,59.7468,dE,8.53,
PGC49874,135526+550123,208.8599,55.0231,dE,6.2,
PGC49547,135526+051425,208.8616,5.2405,dE,11.08,
PGC49514,135527+410819,208.8645,41.1388,dE,6.2,0.0075
PGC49412,135532-072034,208.8856,-7.3429,dE,3.49,
PGC49583,135535-053016,208.899,-5.5046,UDG,8.78,
PGC49547,135541+053332,208.9243,5.559,dE,9.54,
PGC49489,135542+592800,208.9277,59.4667,dE,5.16,
PGC49514,135548+403414,208.9529,40.5706,dE,5.7,
PGC49563,135549+471643,208.9549,47.2789,dE,5.95,
PGC49547,135550+051947,208.9612,5.3299,dE,6.27,
PGC49547,135558+053633,208.9946,5.6094,dE,10.63,
PGC49583,135605-052614,209.022,-5.4372,dE,4.08,
PGC49514,135609+401804,209.0402,40.3012,UDG,19.5,
PGC49583,135610-055347,209.0458,-5.8966,dE,4.5,
PGC49583,135614-053049,209.0608,-5.5139,dE,3.0,
PGC49583,135619-053141,209.0797,-5.5282,dE,4.55,
PGC49547,135621+051944,209.0889,5.3289,dE,7.2,0.0047
PGC49514,135634+410106,209.1452,41.0186,dE,6.25,
PGC49583,135635-052544,209.1478,-5.4291,dE,3.04,
PGC49489,135636+593353,209.1513,59.5647,dE,4.45,
PGC49583,135653-052950,209.2213,-5.4974,dE,4.79,
PGC49547,135655+050906,209.2316,5.1519,dE,8.74,0.0051
PGC49489,135706+592522,209.2779,59.4229,dE,5.11,0.0066
PGC49874,135714+540603,209.3116,54.1011,dE,13.05,0.0011
PGC49547,135723+053425,209.3487,5.5738,dE,13.94,0.0035
PGC49583,135737-053302,209.4071,-5.5508,dE,3.57,
PGC49514,135844+405450,209.6847,40.914,dE,5.56,0.0075
PGC49547,135853+051248,209.7233,5.2134,dE,5.96,
PGC49881,140005+574119,210.0221,57.6888,dE,6.17,
PGC49874,140101+545555,210.2581,54.932,dE,2.91,0.006
PGC50331,140116+515222,210.3169,51.873,dE,2.82,0.0076
PGC50084,140221-061855,210.5914,-6.3155,dE,8.4,
PGC50331,140230+502905,210.6255,50.485,dE,5.24,
PGC49874,140304+554229,210.7668,55.7081,dE,6.56,0.0076
PGC49874,140340+555741,210.9203,55.9614,dE,5.97,
PGC50063,140344+535636,210.9372,53.9436,dE,8.8,
PGC49547,140415+040643,211.066,4.1122,MD,13.64,0.0041
PGC50191,140424+550613,211.1035,55.1037,dE,5.78,
PGC50331,140511+504205,211.2974,50.7016,dE,3.88,
PGC50331,140518+504355,211.3273,50.7321,dE,4.59,
PGC50063,140521+541611,211.3414,54.2698,BC,9.35,0.0071
PGC50331,140533+504051,211.3908,50.6811,dE,3.33,
PGC50331,140545+520230,211.4402,52.0417,BC,4.35,
PGC50331,140556+502556,211.4854,50.4322,dE,4.91,
PGC50191,140609+551326,211.5375,55.2241,dE,6.09,0.0064
PGC50191,140614+544115,211.559,54.6875,dE,5.03,0.0055
PGC50191,140617+551624,211.5742,55.2736,dE,3.58,
PGC50191,140642+541408,211.6759,54.2356,dE,4.19,
PGC50191,140648+550147,211.7009,55.0299,dE,4.8,0.0068
PGC50331,140648+503856,211.702,50.6491,dE,3.95,
PGC50063,140649+534430,211.7083,53.7419,dE,5.99,
PGC50331,140703+504314,211.7625,50.7207,dE,4.57,0.0074
PGC50331,140707+503952,211.7833,50.6646,dE,5.15,
PGC50191,140715+544950,211.8138,54.8307,dE,3.93,
PGC50191,140716+544802,211.8197,54.8007,dE,3.33,0.0063
PGC50191,140727+543725,211.866,54.6236,dE,2.56,
PGC50331,140729+505026,211.8739,50.8407,dE,6.71,
PGC50191,140736+545227,211.9006,54.8744,dE,4.01,
PGC50331,140738+503019,211.91,50.5054,dE,3.81,
PGC50191,140739+544740,211.9136,54.7946,dE,5.98,0.0077
PGC50191,140741+543518,211.924,54.5886,dE,4.5,
PGC50191,140746+541524,211.9439,54.2569,dE,5.42,
PGC50331,140758+505148,211.9931,50.8634,dE,5.49,
PGC50331,140820+505240,212.0858,50.8779,dE,3.97,0.008
PGC50063,140824+532928,212.1041,53.4913,dE,3.79,0.0073
PGC50191,140830+545248,212.1276,54.8801,dE,4.61,
PGC50191,140833+552649,212.141,55.4471,dE,6.01,
PGC50191,140837+541930,212.156,54.3252,dE,8.41,
PGC50782,140843-010941,212.1804,-1.1616,dE,7.46,0.0051
PGC50191,140843+551002,212.1825,55.1673,dE,5.68,
PGC50191,140846+550459,212.1934,55.0832,dE,3.24,
PGC50191,140849+545121,212.2052,54.856,dE,4.5,0.0068
PGC50191,140855+550119,212.2325,55.0221,dE,5.19,0.0068
PGC50191,140902+545145,212.2585,54.8627,dE,6.01,
PGC50191,140916+550204,212.3197,55.0347,dE,2.36,
PGC50191,140942+563231,212.425,56.542,dE,6.02,0.0063
PGC50191,141012+552223,212.5513,55.3731,dE,4.29,
PGC50613,141036+193441,212.653,19.5781,dE,5.26,
PGC50782,141050-033157,212.7088,-3.5326,dE,5.11,
PGC50670,141105-051318,212.7722,-5.2217,dE,7.53,
PGC50782,141337-030536,213.4057,-3.0934,dE,2.73,
PGC50782,141338-032008,213.4116,-3.3357,dE,4.6,
PGC50782,141352-030322,213.4694,-3.0561,dE,5.93,
PGC50191,141354+551603,213.4756,55.2676,dE,6.17,0.0056
PGC50942,141530+361630,213.8769,36.275,dE,4.61,
PGC50942,141540+353752,213.9185,35.6311,UDG,8.73,
PGC50942,141541+361612,213.9221,36.2701,dE,3.66,
PGC50942,141542+362632,213.9283,36.4423,dE,2.91,
PGC50942,141543+361318,213.9313,36.2219,dE,2.99,0.0103
PGC50942,141549+361324,213.9565,36.2236,dE,2.68,
PGC50942,141600+361710,214.0027,36.2863,dE,5.4,0.0088
PGC50942,141618+362330,214.0787,36.3919,dE,3.9,
PGC51036,141621+552925,214.0888,55.4905,dE,5.23,
PGC51104,141658+362713,214.2431,36.4537,dE,3.16,
PGC51104,141703+362923,214.2628,36.49,dE,6.36,0.0115
PGC51104,141715+363032,214.3152,36.5091,dE,2.55,
PGC51104,141723+361157,214.3462,36.1994,dE,4.67,
PGC51104,141727+361627,214.3627,36.2744,dE,3.81,
PGC51104,141730+361739,214.3784,36.2942,dE,5.27,
PGC51104,141756+363129,214.4837,36.5248,dE,7.03,
PGC51104,141803+362027,214.5148,36.341,dE,4.5,0.0117
PGC51104,141820+364411,214.5843,36.7365,dE,3.18,
PGC51104,141822+364120,214.5934,36.6892,dE,3.64,
PGC51104,141824+362529,214.6005,36.4248,dE,5.43,
PGC51104,141824+363326,214.6038,36.5575,dE,2.4,
PGC51104,141854+361122,214.7277,36.1896,dE,5.53,
PGC51104,141856+362858,214.7338,36.483,UDG,7.97,
PGC51104,141902+363912,214.7605,36.6534,dE,4.75,
PGC51104,141914+362133,214.8094,36.3594,dE,4.52,0.0108
PGC51233,141914+030725,214.812,3.1239,UDG,16.26,
PGC51104,141924+363005,214.8527,36.5016,UDG,9.42,
PGC51251,141931+391603,214.88,39.2677,dE,6.16,
PGC51233,141933+033048,214.8876,3.5135,dE,2.13,
PGC51233,141954+035906,214.9772,3.9851,dE,4.66,
PGC51233,141959+033314,214.9999,3.554,dE,2.22,
PGC51233,142000+025538,215.0017,2.9274,dE,7.4,
PGC51233,142008+033325,215.0339,3.5571,dE,3.12,
PGC51233,142041+032737,215.1748,3.4603,dE,7.18,
PGC51233,142043+040837,215.1816,4.1437,BC,8.3,0.0057
PGC51233,142054+032216,215.2258,3.3712,dE,11.06,
PGC51233,142055+031416,215.2332,3.238,TS,8.68,0.0051
PGC51104,142057+353606,215.2413,35.6017,dE,4.71,
PGC51233,142106+042414,215.2755,4.404,dE,3.48,
PGC51233,142112+035006,215.3017,3.8352,dE,3.66,
PGC51233,142113+032513,215.3071,3.4204,dE,3.8,
PGC51104,142122+350936,215.343,35.1601,dE,6.43,
PGC51340,142145+503022,215.4406,50.5062,dE,4.36,
PGC51340,142150+502317,215.4596,50.3883,BC,4.53,0.0083
PGC51233,142151+030424,215.4659,3.0735,dE,5.21,
PGC51104,142152+351241,215.4678,35.2116,dE,4.01,
PGC51233,142159+024714,215.4989,2.7875,dE,5.64,
PGC51233,142200+023422,215.5001,2.5729,dE,5.24,0.0054
PGC51233,142204+033511,215.5183,3.5865,dE,7.08,
PGC51036,142320+571353,215.8374,57.2316,dE,6.4,
PGC51431,142415+345627,216.066,34.941,dE,2.87,
PGC51431,142418+345548,216.0778,34.9303,dE,8.16,
PGC51431,142435+345327,216.1498,34.8909,dE,5.19,
PGC51471,142437-031317,216.1542,-3.2216,dE,4.41,
PGC51431,142444+345311,216.1866,34.8864,dE,5.15,
PGC51620,142715+460530,216.8161,46.0917,dE,3.71,
PGC51932,142742+563545,216.9267,56.596,dE,4.78,0.0064
PGC51787,142806+031111,217.0291,3.1864,UDG,14.27,
PGC51787,142855+035105,217.2328,3.8516,dE,4.07,0.0056
PGC51787,142919+024237,217.3316,2.7105,dE,5.02,0.0058
PGC51932,142933+563124,217.3909,56.5236,dE,4.82,
PGC51787,142934+030107,217.3956,3.0188,dE,6.28,
PGC51787,142954+031511,217.4784,3.2531,dE,4.99,
PGC51787,143012+030836,217.5505,3.1434,dE,6.93,
PGC51787,143027+030505,217.6128,3.085,dE,4.35,
PGC51787,143041+032532,217.6729,3.4257,BC,5.14,
PGC51787,143046+030945,217.6948,3.1627,dE,7.66,
PGC51787,143050+031222,217.7121,3.2063,dE,7.33,
PGC51787,143116+031524,217.8189,3.2568,BC,9.78,0.0051
PGC51787,143139+032116,217.9145,3.3544,dE,4.89,
PGC51787,143141+030626,217.9211,3.1074,dE,3.76,
PGC51787,143215+032837,218.0649,3.477,dE,3.15,
PGC51932,143225+580028,218.1046,58.0079,dE,3.5,
PGC51787,143235+031651,218.1476,3.2811,BC,5.53,0.0049
PGC51978,143259+492441,218.2488,49.4114,UDG,9.37,
PGC51787,143301+033314,218.2575,3.554,dE,2.38,
PGC51787,143329+033036,218.3728,3.51,dE,2.05,
PGC52116,143409+543404,218.5388,54.5679,dE,8.04,
PGC52116,143441+543403,218.6733,54.5676,dE,5.26,
PGC52116,143449+543203,218.7073,54.5344,dE,5.44,0.0069
PGC52412,144028-002227,220.1194,-0.3744,dE,3.46,
PGC52455,144110-001940,220.2946,-0.3278,dE,3.01,
PGC52665,144408+013911,221.0351,1.6531,dE,4.24,
PGC52665,144421+015325,221.0908,1.8903,dE,5.92,
PGC52665,144430+015919,221.1279,1.9887,dE,4.58,
PGC52665,144517+020920,221.324,2.1556,dE,4.87,
PGC52665,144527+014920,221.3652,1.8225,dE,9.45,
PGC52665,144540+015717,221.4175,1.9548,dE,7.04,
PGC52665,144544+015418,221.4352,1.9051,dE,4.2,
PGC52665,144551+020250,221.4655,2.0472,dE,3.45,
PGC52735,144617-001149,221.5717,-0.197,dE,9.63,
PGC53247,145000+024613,222.5006,2.7705,dE,6.43,
PGC53247,145022+025730,222.5957,2.9585,BC,6.44,0.0055
PGC53247,145038+024645,222.66,2.7792,dE,5.34,
PGC53247,145059+022016,222.7494,2.3379,dE,5.0,0.0052
PGC53089,145153-022534,222.9741,-2.4261,dE,3.62,
PGC53089,145154-022804,222.9758,-2.4679,dE,2.36,
PGC53089,145200-022907,223.0019,-2.4855,dE,10.46,
PGC53247,145202+025842,223.0083,2.9784,BC,4.74,0.0059
PGC53247,145225+033448,223.108,3.5801,dE,2.3,
PGC53247,145242+032919,223.1762,3.4888,dE,3.27,
PGC53247,145253+035724,223.2231,3.9569,dE,5.3,
PGC53247,145304+032936,223.2675,3.4934,dE,4.14,
PGC53247,145315+035535,223.3125,3.9266,BC,8.42,
PGC53247,145332+031710,223.3838,3.2863,dE,4.84,
PGC53247,145337+035842,223.4081,3.9785,dE,7.41,
PGC53247,145352+022024,223.4708,2.3402,dE,4.5,
PGC53247,145406+021120,223.5261,2.1891,dE,3.17,
PGC53247,145427+020550,223.6136,2.0974,dE,5.7,
PGC53247,145434+022036,223.6435,2.3436,dE,5.64,0.0071
PGC53643,145455+013132,223.7326,1.5256,dE,6.53,0.0058
PGC53247,145458+020036,223.742,2.0101,dE,3.6,
PGC53247,145601+022748,224.005,2.4636,dE,4.02,0.0069
PGC53511,145632+550147,224.1344,55.0298,dE,7.89,0.0028
PGC53643,145634+011045,224.1427,1.1792,dE,5.01,0.0065
PGC53247,145634+025031,224.1454,2.8421,dE,8.16,
PGC53643,145643+014128,224.1796,1.6913,dE,3.42,
PGC53643,145649+014259,224.2051,1.7164,dE,2.03,
PGC53247,145656+024222,224.2346,2.7063,dE,6.18,
PGC53247,145656+024625,224.2374,2.7739,dE,3.51,
PGC53643,145658+014351,224.245,1.7311,dE,7.9,
PGC53511,145714+535013,224.311,53.8372,dE,4.44,
PGC53643,145717+021051,224.3246,2.181,dE,6.02,
PGC53643,145721+021622,224.3401,2.2729,dE,7.47,
PGC53643,145723+021932,224.3479,2.3257,UDG,10.05,
PGC53643,145753+005602,224.4711,0.9341,dE,8.59,0.0062
PGC53511,145753+534602,224.4735,53.7673,dE,5.14,
PGC53643,145758+013945,224.4931,1.6625,dE,4.76,
PGC53511,145803+534800,224.513,53.8,dE,2.97,
PGC53643,145812+015939,224.5522,1.9942,dE,4.94,
PGC53643,145821+015043,224.5882,1.8454,dE,7.9,0.0063
PGC53643,145824+020508,224.6005,2.0858,dE,7.44,0.0078
PGC53643,145828+013234,224.6192,1.5429,dE,7.44,0.0049
PGC53643,145840+022023,224.6704,2.3399,dE,5.08,0.0052
PGC53643,145848+020124,224.703,2.0235,dE,4.55,0.0059
PGC53511,145851+535628,224.7127,53.9412,dE,5.45,
PGC53499,145854-010044,224.7263,-1.0125,dE,3.95,
PGC53643,145907+020344,224.7797,2.0623,dE,3.38,
PGC53247,145923+031612,224.8465,3.2701,dE,5.61,
PGC53643,145944+020752,224.9365,2.1311,dE,7.31,
PGC53630,145947-074929,224.9459,-7.8248,dE,6.15,
PGC53643,145948+024709,224.95,2.7859,dE,6.73,
PGC53630,145951-070303,224.9648,-7.0509,dE,2.71,
PGC53643,145959+011000,224.9975,1.1669,dE,5.85,
PGC53630,150016-073403,225.0697,-7.5675,dE,8.1,
PGC53643,150019+005700,225.08,0.95,dE,8.24,0.0065
PGC53630,150023-072558,225.0986,-7.4328,dE,7.47,
PGC53630,150027-070532,225.1142,-7.0923,dE,5.33,
PGC53643,150033+021349,225.1377,2.2303,dE,8.61,0.0042
PGC53643,150042+014342,225.1751,1.7285,dE,4.53,
PGC53643,150046+013303,225.1938,1.5511,dE,3.35,
PGC53643,150052+012417,225.2191,1.405,dE,10.15,0.0062
PGC53630,150054-072500,225.2287,-7.4168,TS,7.3,
PGC53643,150059+015236,225.2472,1.8768,dE,5.19,0.0073
PGC53643,150059+013857,225.2474,1.6492,dE,4.23,0.0079
PGC53643,150106+020525,225.2791,2.0904,dE,6.91,0.0065
PGC53630,150111-073135,225.2991,-7.5266,dE,9.4,
PGC53643,150114+015326,225.3106,1.8907,dE,4.21,
PGC53643,150115+012953,225.314,1.4982,BC,6.48,0.0071
PGC53643,150115+014624,225.3161,1.7736,dE,6.85,0.0045
PGC53643,150119+013618,225.3307,1.6051,dE,8.43,
PGC53657,150123+481901,225.3496,48.317,dE,3.94,
PGC53643,150138+014322,225.411,1.7228,dE,1.88,0.0077
PGC53643,150138+015212,225.4111,1.8701,dE,6.08,0.0071
PGC53643,150140+023855,225.4201,2.6488,dE,7.22,
PGC53643,150149+015552,225.4563,1.9311,dE,5.57,
PGC53643,150154+013732,225.478,1.6258,UDG,9.82,
PGC53630,150157-074436,225.4892,-7.7434,dE,3.13,
PGC53643,150228+012151,225.6173,1.3642,dE,4.79,0.005
PGC53643,150229+012651,225.6209,1.4476,dE,3.42,
PGC53643,150233+015607,225.6378,1.9354,dE,7.57,0.0055
PGC53643,150236+020139,225.6504,2.0275,dE,4.95,0.0065
PGC53643,150238+012629,225.6621,1.4414,dE,4.5,
PGC53862,150240+030727,225.6702,3.1244,dE,7.84,
PGC53643,150241+012307,225.6721,1.3853,dE,4.58,
PGC53643,150304+011336,225.7682,1.2268,dE,5.65,
PGC53643,150307+013933,225.7792,1.6594,dE,5.22,
PGC53643,150321+012552,225.8386,1.4312,dE,8.12,
PGC53862,150323+021221,225.8488,2.2061,dE,9.7,
PGC53643,150329+014224,225.8711,1.7068,dE,4.23,
PGC53643,150336+012542,225.9016,1.4286,dE,2.99,
PGC53932,150341+005420,225.9234,0.9056,dE,4.98,
PGC53862,150344+023308,225.9345,2.5522,dE,6.13,0.0058
PGC53932,150350+010736,225.9597,1.1268,dE,7.68,0.0051
PGC53862,150351+014224,225.9632,1.7069,dE,2.55,
PGC53932,150357+012436,225.9886,1.4101,dE,5.92,
PGC53932,150402+012200,226.0108,1.3667,UDG,15.02,
PGC53862,150413+023234,226.0546,2.543,dE,11.01,0.0064
PGC53932,150416+013538,226.067,1.594,dE,5.59,
PGC53862,150419+014519,226.0791,1.7554,dE,9.19,
PGC53862,150424+020652,226.103,2.1146,dE,5.56,0.0057
PGC53862,150432+042554,226.1372,4.4317,dE,7.07,
PGC53932,150433+012938,226.138,1.4939,dE,3.77,
PGC53932,150434+010156,226.143,1.0325,dE,5.37,0.0073
PGC53932,150437+011454,226.155,1.2484,dE,4.02,
PGC53932,150442+011727,226.1787,1.2909,dE,9.98,0.0066
PGC53932,150443+011041,226.1817,1.1781,dE,2.85,
PGC53862,150448+015851,226.2023,1.9808,dE,8.23,0.0065
PGC53933,150450+553841,226.2085,55.6448,dE,8.89,
PGC53862,150456+021526,226.2351,2.2572,dE,4.14,
PGC53862,150508+020927,226.2867,2.1575,dE,4.44,
PGC53933,150516+554940,226.3169,55.8279,dE,9.68,0.0019
PGC53862,150520+014846,226.3345,1.8129,dE,11.35,
PGC53932,150523+011435,226.3487,1.2432,dE,7.45,
PGC53932,150527+013539,226.3665,1.5943,dE,2.81,
PGC53933,150530+555159,226.3782,55.8666,dE,15.05,
PGC53932,150531+013515,226.3826,1.5876,dE,5.63,0.0031
PGC53862,150531+024721,226.3826,2.7892,dE,6.43,
PGC53862,150537+021502,226.4044,2.2507,dE,5.05,
PGC53932,150537+011810,226.4074,1.3031,dE,5.42,0.007
PGC53862,150540+021957,226.4179,2.3327,dE,3.21,
PGC53862,150542+020008,226.4277,2.0024,dE,5.56,
PGC53932,150546+010056,226.4439,1.0158,dE,4.78,
PGC53932,150550+013757,226.4599,1.6326,dE,3.07,
PGC53862,150550+015429,226.4607,1.9083,dE,6.9,0.0058
PGC53862,150554+021208,226.4782,2.2022,dE,6.94,
PGC53932,150555+004307,226.4808,0.7186,dE,4.9,
PGC53862,150600+015224,226.5035,1.8735,dE,3.04,
PGC53932,150601+014346,226.5063,1.7296,dE,3.92,
PGC53932,150604+014355,226.5175,1.7321,dE,4.01,
PGC53932,150605+012540,226.5248,1.428,dE,7.38,
PGC53862,150605+022314,226.5248,2.3875,dE,4.63,
PGC53932,150606+011920,226.528,1.3224,dE,3.74,0.0077
PGC53862,150612+021009,226.5531,2.1694,dE,3.36,
PGC53932,150615+012913,226.5656,1.4872,dE,3.78,
PGC53932,150616+015222,226.5695,1.8728,dE,5.5,
PGC53862,150617+020603,226.5711,2.1008,dE,3.0,
PGC53932,150617+012539,226.5715,1.4278,dE,3.94,
PGC53932,150633+013918,226.6399,1.6552,dE,3.71,
PGC53933,150633+552845,226.6412,55.4792,BC,18.16,0.0027
PGC54119,150634+001255,226.6427,0.2155,dE,6.99,0.0068
PGC53932,150634+013331,226.6428,1.5588,dE,0.94,0.005
PGC53862,150638+021617,226.6615,2.2714,dE,4.72,
PGC53932,150639+015003,226.6643,1.8343,dE,3.07,
PGC53862,150639+020202,226.6656,2.0341,dE,3.46,
PGC54119,150640+000436,226.6707,0.0767,dE,3.99,0.0056
PGC53932,150641+012606,226.6718,1.4353,dE,6.64,
PGC53862,150648+021457,226.7002,2.2492,dE,5.22,
PGC53862,150650+023220,226.7115,2.5389,dE,7.27,
PGC53862,150654+024807,226.7284,2.802,dE,7.26,
PGC53932,150655+012254,226.7328,1.3817,dE,8.03,
PGC53932,150657+011621,226.7397,1.2727,dE,11.95,
PGC53862,150658+015939,226.7431,1.9944,BC,4.03,0.0043
PGC53862,150700+022309,226.7502,2.3861,dE,9.12,
PGC53932,150701+013937,226.7551,1.6604,dE,4.12,
PGC53932,150704+015006,226.7669,1.8353,dE,5.08,
PGC53932,150706+010819,226.7769,1.1387,dE,3.89,
PGC53862,150707+023544,226.7797,2.5956,dE,5.71,
PGC53933,150716+552827,226.8193,55.4744,dE,3.33,
PGC53932,150727+012153,226.8658,1.3648,dE,5.48,
PGC53933,150727+561604,226.866,56.2678,dE,2.75,
PGC53932,150728+011818,226.8697,1.3051,dE,5.33,
PGC53932,150734+010712,226.8925,1.1201,dE,5.28,0.0054
PGC53932,150735+015939,226.8974,1.9942,dE,3.56,
PGC53862,150736+022611,226.9026,2.4366,dE,2.94,
PGC53932,150737+020109,226.9052,2.0193,dE,10.28,0.0064
PGC53932,150747+010210,226.9471,1.0363,dE,10.22,
PGC53932,150747+011731,226.9493,1.2922,BC,9.59,0.007
PGC53862,150801+020903,227.0057,2.1511,dE,3.7,0.0036
PGC53862,150802+021406,227.012,2.2352,dE,7.21,
PGC53933,150805+561532,227.0227,56.2591,dE,10.42,
PGC53862,150808+025416,227.0351,2.9047,BC,3.95,0.0054
PGC53932,150809+012515,227.0381,1.421,dE,4.96,0.0076
PGC53932,150812+012958,227.0517,1.4996,dE,6.68,0.0054
PGC53932,150819+014207,227.0829,1.702,dE,5.52,
PGC53932,150822+014754,227.0946,1.7986,dE,5.94,0.0056
PGC53862,150823+021043,227.0992,2.1788,dE,8.05,
PGC53932,150824+015308,227.1012,1.8856,dE,6.84,
PGC53932,150825+014224,227.1066,1.7069,dE,5.01,0.0067
PGC53932,150826+012723,227.1113,1.4566,dE,8.46,
PGC53932,150828+012014,227.117,1.3373,dE,10.26,
PGC53932,150841+011943,227.1739,1.3289,dE,4.19,
PGC53932,150847+015400,227.1966,1.9,dE,6.24,0.0066
PGC53862,150848+022308,227.201,2.3856,dE,5.59,
PGC53932,150901+013654,227.2573,1.6151,dE,5.44,
PGC53932,150902+015049,227.2615,1.847,dE,8.69,0.004
PGC54119,150902+010338,227.2623,1.0606,dE,2.99,
PGC54119,150904+004917,227.2679,0.8216,BC,5.1,0.0054
PGC53932,150911+013050,227.2992,1.514,dE,6.85,
PGC53932,150915+015517,227.3126,1.9215,dE,4.76,0.0057
PGC53932,150916+012334,227.3194,1.3929,dE,7.31,
PGC53932,150920+014328,227.3347,1.7247,dE,5.35,
PGC53932,150922+013552,227.3438,1.5979,dE,2.95,
PGC53862,151024+024514,227.6016,2.7541,dE,7.72,
PGC53862,151026+040516,227.6092,4.0879,dE,5.92,
PGC53932,151101+014050,227.7556,1.6806,dE,7.47,0.0056
PGC54119,151121+013638,227.8397,1.6107,dE,8.9,0.0065
PGC53932,151224+020448,228.1002,2.08,dE,7.07,0.0056
PGC54119,151241+013723,228.1726,1.6233,dE,3.44,0.0063
PGC54119,151358+004921,228.4939,0.8225,dE,4.64,
PGC54119,151442+013710,228.6751,1.6196,BC,5.06,
PGC54119,151443+013209,228.6816,1.536,dE,5.3,
PGC54849,151444+031930,228.6841,3.3252,dE,4.99,
PGC54470,151452+553716,228.7169,55.6212,dE,4.56,
PGC53932,151509+024506,228.7892,2.7517,BC,8.12,0.0059
PGC54470,151510+562700,228.7937,56.4502,dE,1.53,
PGC54428,151510+420334,228.7953,42.0596,dE,3.58,
PGC54470,151543+561921,228.933,56.3227,dE,2.75,
PGC54470,151624+562635,229.1003,56.4433,dE,4.66,
PGC54119,151639+022142,229.1637,2.3617,dE,4.47,
PGC54470,151842+552405,229.6779,55.4015,dE,4.99,
PGC55080,152612+413951,231.5513,41.6644,dE,4.36,
PGC55674,153403+592728,233.5151,59.4578,dE,5.89,0.0103
PGC55674,153438+591021,233.6605,59.1725,BC,5.43,0.0108
PGC55674,153459+595659,233.7475,59.9498,UDG,8.07,
PGC55588,153652+163605,234.2202,16.6016,dE,8.05,
PGC55648,153732-014908,234.3836,-1.819,UDG,6.85,
PGC55674,153757+592343,234.4889,59.3954,dE,2.7,
PGC55674,153808+590000,234.5348,59.0002,dE,9.31,
PGC55674,153810+591751,234.5454,59.2977,dE,4.14,
PGC55674,153828+592707,234.6168,59.4522,dE,5.37,
PGC55674,154106+595211,235.2776,59.8698,dE,3.34,
PGC56111,154849+051011,237.2078,5.1699,dE,5.24,
PGC56111,154903+050639,237.2665,5.1109,dE,4.21,
PGC56111,154909+050738,237.2908,5.1275,dE,4.63,
PGC56334,155445+143502,238.6877,14.5841,dE,2.96,
PGC56413,155614+060550,239.0615,6.0974,BC,8.83,
PGC56413,155620+061116,239.0837,6.1878,UDG,10.43,
PGC56475,155718+055903,239.3291,5.9842,dE,2.54,
PGC57345,161001+003926,242.5051,0.6573,dE,7.03,
PGC57345,161014+003905,242.5603,0.6516,dE,9.66,
PGC58477,163329+780536,248.3731,78.0936,dE,10.27,
PGC59742,170130+715515,255.3765,71.921,dE,4.14,
PGC59742,170306+722924,255.7777,72.4901,dE,11.77,
PGC59742,170427+720919,256.1145,72.1553,dE,4.95,
PGC59742,170954+720450,257.4777,72.0808,dE,6.47,
PGC59742,171034+720229,257.6431,72.0414,dE,8.19,
PGC59742,171036+720410,257.6535,72.0696,dE,6.32,
PGC59742,171212+721052,258.0532,72.1814,dE,7.14,
PGC59742,171330+722547,258.3773,72.4297,dE,7.71,
PGC60025,171643+615101,259.1803,61.8505,dE,6.33,0.0116
PGC60025,171732+615120,259.3867,61.8556,dE,5.04,
PGC60393,172932+754436,262.3836,75.7434,dE,12.79,
PGC60911,174904+204836,267.2682,20.8101,dE,3.06,
PGC61128,175233+180809,268.1393,18.136,dE,5.48,
PGC61128,175342+181632,268.4282,18.2757,dE,2.68,
PGC61128,175352+184345,268.4684,18.7294,dE,3.15,
PGC61128,175413+181051,268.5543,18.1811,dE,1.92,
PGC61128,175416+182259,268.5677,18.3833,dE,2.09,
PGC61128,175419+183440,268.5812,18.578,dE,4.17,
PGC61128,175420+180905,268.5846,18.1516,dE,2.14,
PGC61128,175425+181309,268.6078,18.2194,dE,3.99,
PGC61128,175436+181707,268.6532,18.2855,dE,3.13,
PGC61128,175437+182239,268.6576,18.3776,dE,3.42,
PGC61128,175448+182801,268.7003,18.467,dE,3.33,
PGC61128,175448+181402,268.7015,18.2342,dE,2.92,
PGC61128,175453+180442,268.7238,18.0785,dE,4.83,
PGC61128,175455+181208,268.7328,18.2024,BC,2.35,
PGC61128,175459+182016,268.7478,18.3378,dE,3.02,
PGC61128,175500+180335,268.7504,18.06,dE,4.2,
PGC61128,175507+175410,268.7793,17.903,dE,2.16,
PGC61128,175519+182937,268.8298,18.4937,dE,2.38,
PGC61128,175519+181636,268.8322,18.2768,dE,2.65,
PGC61128,175522+182048,268.8417,18.3468,dE,2.19,
PGC61128,175528+185245,268.8707,18.8793,dE,2.1,
PGC61128,175532+182036,268.8864,18.3435,dE,4.6,
PGC61128,175536+181008,268.9041,18.1691,dE,3.64,
PGC61128,175540+180003,268.919,18.0011,dE,2.32,
PGC61128,175541+181649,268.9241,18.2804,dE,4.39,
